"Data Source","World Development Indicators",

"Last Updated Date","2023-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Slovenia","SVN","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.81927","1.40427","1.75793","1.6188","1.77854","1.60507","","1.7984","1.22294","1.02173","2.57418","4.64974","0.34864","0.53591","0.98596","1.07407","1.31281","1.27634","1.6142","1.50652","1.60263","1.6117","1.77261","","","","","",
"Sweden","SWE","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","0.49923","","","","","","0.54182","","","","","","","","","","","","","","","","","6.34197","6.03283","6.17243","6.67037","7.20788","0","0","0.0016","0","0","0","0","0","0.00017","16.36052","16.58425","17.39616","18.2506","18.94491","","","","","",
"Eswatini","SWZ","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","26.41807","26.97362","26.88131","25.42047","25.67762","23.60267","22.6529","21.52837","21.00993","20.54599","19.88591","19.60755","20.63159","21.98864","21.56428","20.4801","20.66017","20.17422","19.82145","19.66062","19.10438","19.02341","18.8435","20.62586","20.41807","20.50401","21.30173","","","","","","","","","","","","","31.45335","29.50957","28.09057","28.44016","30.46787","29.19101","29.19173","27.64864","28.27236","","","","","",
"Sint Maarten (Dutch part)","SXM","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.41702","","15.257","","","","","","","","",
"Seychelles","SYC","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","15.50411","","","","","","","","","","","","","","12.32655","10.86671","10.79413","10.29739","","9.00596","8.27711","8.12968","8.10673","7.24306","6.94313","6.33281","6.72534","","","","","","","","4.13499","4.13073","3.77758","3.67492","3.65165","3.61849","","","","",
"Syrian Arab Republic","SYR","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","9.64962","","9.3043","7.91811","8.58168","8.87857","8.42691","8.07946","7.68045","7.12732","7.18783","7.62973","7.39576","7.27094","6.93489","6.58898","6.29516","5.83203","5.67982","5.43944","4.7741","4.51849","4.57714","4.3803","4.53085","4.25476","4.32313","4.64178","4.38796","4.25017","5.0226","4.61597","7.57658","6.61193","7.77152","5.19972","5.84291","5.98645","6.90019","7.12849","6.80665","6.89807","6.89769","","","","","","","","","",
"Turks and Caicos Islands","TCA","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.38652","","5.48847","8.47374","1.28676","10.43519","10.66298","9.25838","10.18018","","","","8.26704","","","","","5.36456","3.95809","","","6.52174","","","","",
"Chad","TCD","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","23.10439","","25.15913","","","","","","","","","","","26.39209","","","","","","","","20.99704","18.74582","17.85854","17.04567","17.85425","18.86583","18.14536","18.14546","","","","","","","","27.00437","","8.75717","","12.08006","13.89029","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","19.89409","24.99855","","","","","","26.3136","28.44201","30.29","","30.28504","29.44332","29.12658","27.87285","31.80392","25.22421","25.25684","28.15883","28.49174","29.60638","","","29.93398","28.50026","25.25036","27.40101","","23.85809","20.75889","20.24213","18.13543","17.58358","16.65438","15.96467","15.27524","15.43524","14.35598","","","","","","","19.09142","19.0915","18.20625","17.88988","","","","",
"Thailand","THA","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","0","0","0","1.95523","2.10827","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.85097","2.85093","2.8509","1.09987","","","","","","","","","","","","","",
"Tajikistan","TJK","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.6044","0.89961","0.52769","0.47625","0.17364","0.34577","0.34981","0.27951","0.25645","","0.18025","0.12603","0.09562","0.07535","","","","","",
"Turkmenistan","TKM","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.51133","20.16226","20.45704","20.02762","20.16095","20.44205","20.14871","19.32632","18.18959","17.36666","16.07759","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","6.65547","7.20029","2.6319","","8.77628","7.9595","","","9.95438","","","","9.90959","14.5263","16.14562","18.02104","17.9754","","","","13.91478","","","15.07861","","","","","16.95626","18.82262","","6.82792","","","10.54754","8.80695","6.26882","","","","","","2.98455","5.50693","6.48804","0.90095","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","18.73153","18.99802","18.99865","18.31313","17.38468","16.87057","15.87389","15.85809","15.87497","15.87043","9.85458","7.57368","7.26511","4.97904","4.55892","4.72705","4.05225","3.82132","4.10175","3.92199","4.54452","4.78116","5.60625","","","7.54946","8.93388","","6.76465","8.67313","6.18926","6.11764","6.96631","6.82164","7.99133","","3.98873","8.70034","7.8922","7.97335","","","","","","","","","","","","",
"Tunisia","TUN","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","24.15623","","","","18.96078","","","21.36599","20.04633","19.30144","17.9892","16.91332","16.99708","16.07555","16.45389","16.56064","17.83722","17.62711","15.78347","16.93772","16.40199","15.9436","14.90944","15.6455","15.19964","14.94155","14.61146","","15.79239","15.2694","13.74696","11.32045","11.04998","10.72482","10.50122","10.05056","7.85454","6.79814","6.06598","5.98946","5.32418","4.82023","4.78966","4.70924","4.44746","4.35069","4.76621","5.24458","","","","",
"Turkiye","TUR","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","20.0051","","","","","","","","","","","11.38873","11.71695","11.89402","11.28837","9.59006","8.46609","8.6573","8.37258","8.2914","6.87073","6.97132","","6.43123","","7.08096","4.34142","4.0394","4.47862","3.78311","3.16801","3.10539","2.80303","2.37363","2.60663","4.64488","5.10873","5.76218","5.983","5.62665","4.78039","3.38016","3.34061","2.03106","","","","","",
"Tuvalu","TUV","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.13441","0.15106","","","","","","",
"Tanzania","TZA","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","0","0","0","0","0","0","23.13623","0","0","0","26.4669","29.08609","31.39027","31.36179","31.45452","25.77404","24.92112","24.55991","24.70465","24.73423","26.2066","27.64379","26.92444","28.27595","28.91496","28.5379","27.56771","27.10437","25.70139","25.8224","22.15701","22.15699","18.17321","14.75427","14.75427","13.54307","11.06424","","11.73077","","7.88724","","4.86874","5.42314","","","0","","","","","","",
"Uganda","UGA","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","25.16142","","24.67704","29.15528","","","","20.24467","","","","","","","","","","","","","","","","","","","","","","","23.16561","22.34327","16.21304","","13.90303","","","","","","","","","",
"Ukraine","UKR","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.70531","8.77618","8.78349","15.72635","11.55855","10.2893","9.47607","8.95229","8.28309","7.94891","7.40951","7.48241","7.30747","7.03108","7.07738","7.94015","8.4517","","","","",
"Upper middle income","UMC","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","19.24307","18.14749","17.36676","16.27156","17.08185","","","","15.41071","13.79297","13.35377","14.16974","14.36941","14.87935","18.18601","","","","","","","","11.72744","12.13751","14.10058","12.8312","12.35879","10.82031","9.8092","9.57581","8.53557","12.14312","8.38719","6.92369","6.63207","","","","","",
"United States","USA","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","16.3198","","","","","","","","","","","5.32799","4.98179","","","5.79918","5.38143","","5.83626","5.53205","5.58336","6.06495","","","","","","","","","5.97824","","","","","5.98609","5.99152","5.52862","5.77392","5.46119","5.44662","5.56819","5.81269","","","","","",
"Uzbekistan","UZB","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.13913","1.22516","1.0802","0.92799","1.0256","0.9751","0.92741","1.23444","1.05097","0.90763","0.44897","0.4024","","","","",
"St. Vincent and the Grenadines","VCT","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","16.09958","","23.23195","","","","","","","","10.91836","","","","","","11.15571","2.53517","7.21456","7.59032","6.66629","11.58584","","5.62531","5.02833","4.53417","4.15656","3.20287","4.67019","3.70343","2.85246","2.93369","2.6178","2.84047","2.43219","","","","",
"Venezuela, RB","VEN","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","13.02145","12.36595","12.14123","12.1642","11.86464","11.52317","11.29835","11.00476","10.88968","","","","","","","","","","","","","","","","","","","","12.96352","11.70904","11.70908","11.38284","11.11179","10.85268","11.71734","10.69422","11.17227","10.67001","10.56095","9.90354","9.40757","9.50196","10.63759","7.6332","7.6657","7.72949","7.57344","","","","","",
"British Virgin Islands","VGB","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","9.30811","13.04771","18.1247","","","","","10.47237","10.59829","10.60172","","15.54756","","","","","12.62242","5.17427","8.3964","8.89363","10.43165","","6.00414","6.08963","6.60315","","6.64962","5.96689","6.46909","6.98483","7.4132","6.71346","6.67064","4.56331","4.85903","","","","","",
"Virgin Islands (U.S.)","VIR","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","13.91219","18.42964","","","12.067","","","","11.92478","","","","","","","","","","","","","12.98638","11.55188","10.57654","9.49725","9.00771","","","6.71601","6.4054","","4.12323","3.5206","2.87638","2.75147","3.48963","3.48963","1.91197","1.86799","1.64549","1.40508","1.21578","","","","",
"Vanuatu","VUT","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","21.58997","","","","","","","","23.632","","","","","2.55645","","","","14.90136","15.14869","15.15109","14.70588","14.70777","17.94963","17.94661","13.823","","","","","","","","","","25.79086","","","","","","","",
"World","WLD","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.00802","","","","5.25894","5.82482","6.5689","7.43074","","","","","","7.29639","","7.5043","9.60124","9.3436","9.72245","","8.79051","8.37552","8.34227","7.06829","8.5258","","","","",
"Kosovo","XKX","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.57607","","13.89669","","13.281","13.281","13.26108","","","13.98197","","10.21182","","9.8536","12.45345","","","9.87792","","","","","","",
"South Africa","ZAF","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","32.18457","","","","","","","","","","","","","","","","","","","","","15.40366","","","18.34225","19.07201","","","12.04618","","","","","","","","","","","","","","","","","3.44589","","5.79039","","","","","",
"Zambia","ZMB","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","0","0","10.8573","0","0","0","11.96001","12.03127","12.75347","13.03275","13.73373","12.89998","13.58869","14.06302","14.87939","0","15.16607","0","15.09997","0","0","0","0","0","14.46951","14.52625","0","0","14.17958","14.20203","14.41967","14.5002","15.02611","","17.51601","18.21143","18.74233","18.61799","18.16802","17.85558","18.93905","16.57109","15.31114","13.5749","","","","13.95118","","","","","",
"Zimbabwe","ZWE","Over-age students, primary (% of enrollment)","SE.PRM.OENR.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","10.28326","0","13.38807","0","12.11889","","","","","","","","","","","","18.4205","15.15651","14.64894","14.40333","13.22172","12.7391","","","","","","","","","12.83133","13.65473","","","","","","","","","",
